horizon,fold,partition,feature,n,missing_n,missing_rate
96,1,score,production_completed_1h,2634,0,0.0
96,1,score,production_completed_2h,2634,0,0.0
96,1,score,production_completed_3h,2634,0,0.0
96,1,score,production_previous_day_total,2634,0,0.0
96,1,score,production_same_slot_7d_mean,2634,0,0.0
96,1,score,cbl_mid_6_10,2634,0,0.0
96,1,score,cbl_mid_6_10_adjusted,2634,0,0.0
96,2,raw_train,current,16766,0,0.0
96,2,raw_train,lag_1,16766,1,5.9644518668734345e-05
96,2,raw_train,lag_2,16766,2,0.00011928903733746869
96,2,raw_train,lag_3,16766,3,0.00017893355600620304
96,2,raw_train,lag_4,16766,4,0.00023857807467493738
96,2,raw_train,lag_5,16766,5,0.0002982225933436717
96,2,raw_train,lag_6,16766,6,0.00035786711201240607
96,2,raw_train,lag_7,16766,7,0.0004175116306811404
96,2,raw_train,lag_96,16766,96,0.005725873792198497
96,2,raw_train,lag_672,16766,672,0.04008111654538948
96,2,raw_train,target_slot_1d_ago,16766,0,0.0
96,2,raw_train,target_slot_7d_ago,16766,576,0.03435524275319098
96,2,raw_train,recent_1_mean,16766,0,0.0
96,2,raw_train,recent_1_max,16766,0,0.0
96,2,raw_train,recent_1_std,16766,0,0.0
96,2,raw_train,recent_4_mean,16766,3,0.00017893355600620304
96,2,raw_train,recent_4_max,16766,3,0.00017893355600620304
96,2,raw_train,recent_4_std,16766,3,0.00017893355600620304
96,2,raw_train,recent_16_mean,16766,15,0.0008946677800310152
96,2,raw_train,recent_16_max,16766,15,0.0008946677800310152
96,2,raw_train,recent_16_std,16766,15,0.0008946677800310152
96,2,raw_train,recent_96_mean,16766,95,0.005666229273529762
96,2,raw_train,recent_96_max,16766,95,0.005666229273529762
96,2,raw_train,recent_96_std,16766,95,0.005666229273529762
96,2,raw_train,recent_4_slope,16766,3,0.00017893355600620304
96,2,raw_train,peak_count_7d,16766,671,0.040021472026720746
96,2,raw_train,since_last_peak_intervals,16766,0,0.0
96,2,raw_train,target_hour,16766,0,0.0
96,2,raw_train,target_quarter,16766,0,0.0
96,2,raw_train,target_weekday,16766,0,0.0
96,2,raw_train,target_month,16766,0,0.0
96,2,raw_train,is_offday,16766,0,0.0
96,2,raw_train,pre_holiday,16766,0,0.0
96,2,raw_train,post_holiday,16766,0,0.0
96,2,raw_train,bridge_day,16766,0,0.0
96,2,raw_train,labor_day,16766,0,0.0
96,2,raw_train,production_completed_1h,16766,3,0.00017893355600620304
96,2,raw_train,production_completed_2h,16766,7,0.0004175116306811404
96,2,raw_train,production_completed_3h,16766,11,0.0006560897053560778
96,2,raw_train,production_previous_day_total,16766,95,0.005666229273529762
96,2,raw_train,production_same_slot_7d_mean,16766,675,0.04026005010139568
96,2,raw_train,cbl_mid_6_10,16766,1439,0.08582846236430872
96,2,raw_train,cbl_mid_6_10_adjusted,16766,1439,0.08582846236430872
96,2,raw_validation,current,4200,192,0.045714285714285714
96,2,raw_validation,lag_1,4200,192,0.045714285714285714
96,2,raw_validation,lag_2,4200,192,0.045714285714285714
96,2,raw_validation,lag_3,4200,192,0.045714285714285714
96,2,raw_validation,lag_4,4200,192,0.045714285714285714
96,2,raw_validation,lag_5,4200,192,0.045714285714285714
96,2,raw_validation,lag_6,4200,192,0.045714285714285714
96,2,raw_validation,lag_7,4200,192,0.045714285714285714
96,2,raw_validation,lag_96,4200,192,0.045714285714285714
96,2,raw_validation,lag_672,4200,192,0.045714285714285714
96,2,raw_validation,target_slot_1d_ago,4200,192,0.045714285714285714
96,2,raw_validation,target_slot_7d_ago,4200,192,0.045714285714285714
96,2,raw_validation,recent_1_mean,4200,192,0.045714285714285714
96,2,raw_validation,recent_1_max,4200,192,0.045714285714285714
96,2,raw_validation,recent_1_std,4200,192,0.045714285714285714
96,2,raw_validation,recent_4_mean,4200,198,0.047142857142857146
96,2,raw_validation,recent_4_max,4200,198,0.047142857142857146
96,2,raw_validation,recent_4_std,4200,198,0.047142857142857146
96,2,raw_validation,recent_16_mean,4200,222,0.05285714285714286
96,2,raw_validation,recent_16_max,4200,222,0.05285714285714286
96,2,raw_validation,recent_16_std,4200,222,0.05285714285714286
96,2,raw_validation,recent_96_mean,4200,382,0.09095238095238095
96,2,raw_validation,recent_96_max,4200,382,0.09095238095238095
96,2,raw_validation,recent_96_std,4200,382,0.09095238095238095
96,2,raw_validation,recent_4_slope,4200,198,0.047142857142857146
96,2,raw_validation,peak_count_7d,4200,959,0.22833333333333333
96,2,raw_validation,since_last_peak_intervals,4200,0,0.0
96,2,raw_validation,target_hour,4200,0,0.0
96,2,raw_validation,target_quarter,4200,0,0.0
96,2,raw_validation,target_weekday,4200,0,0.0
96,2,raw_validation,target_month,4200,0,0.0
96,2,raw_validation,is_offday,4200,0,0.0
96,2,raw_validation,pre_holiday,4200,0,0.0
96,2,raw_validation,post_holiday,4200,0,0.0
96,2,raw_validation,bridge_day,4200,0,0.0
96,2,raw_validation,labor_day,4200,0,0.0
96,2,raw_validation,production_completed_1h,4200,192,0.045714285714285714
96,2,raw_validation,production_completed_2h,4200,192,0.045714285714285714
96,2,raw_validation,production_completed_3h,4200,192,0.045714285714285714
96,2,raw_validation,production_previous_day_total,4200,192,0.045714285714285714
96,2,raw_validation,production_same_slot_7d_mean,4200,864,0.2057142857142857
96,2,raw_validation,cbl_mid_6_10,4200,0,0.0
96,2,raw_validation,cbl_mid_6_10_adjusted,4200,382,0.09095238095238095
96,2,fit,current,12165,0,0.0
96,2,fit,lag_1,12165,0,0.0
96,2,fit,lag_2,12165,0,0.0
96,2,fit,lag_3,12165,0,0.0
96,2,fit,lag_4,12165,0,0.0
96,2,fit,lag_5,12165,0,0.0
96,2,fit,lag_6,12165,0,0.0
96,2,fit,lag_7,12165,0,0.0
96,2,fit,lag_96,12165,0,0.0
96,2,fit,lag_672,12165,0,0.0
96,2,fit,target_slot_1d_ago,12165,0,0.0
96,2,fit,target_slot_7d_ago,12165,0,0.0
96,2,fit,recent_1_mean,12165,0,0.0
96,2,fit,recent_1_max,12165,0,0.0
96,2,fit,recent_1_std,12165,0,0.0
96,2,fit,recent_4_mean,12165,0,0.0
96,2,fit,recent_4_max,12165,0,0.0
96,2,fit,recent_4_std,12165,0,0.0
96,2,fit,recent_16_mean,12165,0,0.0
96,2,fit,recent_16_max,12165,0,0.0
96,2,fit,recent_16_std,12165,0,0.0
96,2,fit,recent_96_mean,12165,0,0.0
96,2,fit,recent_96_max,12165,0,0.0
96,2,fit,recent_96_std,12165,0,0.0
96,2,fit,recent_4_slope,12165,0,0.0
96,2,fit,peak_count_7d,12165,0,0.0
96,2,fit,since_last_peak_intervals,12165,0,0.0
96,2,fit,target_hour,12165,0,0.0
96,2,fit,target_quarter,12165,0,0.0
96,2,fit,target_weekday,12165,0,0.0
96,2,fit,target_month,12165,0,0.0
96,2,fit,is_offday,12165,0,0.0
96,2,fit,pre_holiday,12165,0,0.0
96,2,fit,post_holiday,12165,0,0.0
96,2,fit,bridge_day,12165,0,0.0
96,2,fit,labor_day,12165,0,0.0
96,2,fit,production_completed_1h,12165,0,0.0
96,2,fit,production_completed_2h,12165,0,0.0
96,2,fit,production_completed_3h,12165,0,0.0
96,2,fit,production_previous_day_total,12165,0,0.0
96,2,fit,production_same_slot_7d_mean,12165,0,0.0
96,2,fit,cbl_mid_6_10,12165,0,0.0
96,2,fit,cbl_mid_6_10_adjusted,12165,0,0.0
96,2,stop,current,3066,0,0.0
96,2,stop,lag_1,3066,0,0.0
96,2,stop,lag_2,3066,0,0.0
96,2,stop,lag_3,3066,0,0.0
96,2,stop,lag_4,3066,0,0.0
96,2,stop,lag_5,3066,0,0.0
96,2,stop,lag_6,3066,0,0.0
96,2,stop,lag_7,3066,0,0.0
96,2,stop,lag_96,3066,0,0.0
96,2,stop,lag_672,3066,0,0.0
96,2,stop,target_slot_1d_ago,3066,0,0.0
96,2,stop,target_slot_7d_ago,3066,0,0.0
96,2,stop,recent_1_mean,3066,0,0.0
96,2,stop,recent_1_max,3066,0,0.0
96,2,stop,recent_1_std,3066,0,0.0
96,2,stop,recent_4_mean,3066,0,0.0
96,2,stop,recent_4_max,3066,0,0.0
96,2,stop,recent_4_std,3066,0,0.0
96,2,stop,recent_16_mean,3066,0,0.0
96,2,stop,recent_16_max,3066,0,0.0
96,2,stop,recent_16_std,3066,0,0.0
96,2,stop,recent_96_mean,3066,0,0.0
96,2,stop,recent_96_max,3066,0,0.0
96,2,stop,recent_96_std,3066,0,0.0
96,2,stop,recent_4_slope,3066,0,0.0
96,2,stop,peak_count_7d,3066,0,0.0
96,2,stop,since_last_peak_intervals,3066,0,0.0
96,2,stop,target_hour,3066,0,0.0
96,2,stop,target_quarter,3066,0,0.0
96,2,stop,target_weekday,3066,0,0.0
96,2,stop,target_month,3066,0,0.0
96,2,stop,is_offday,3066,0,0.0
96,2,stop,pre_holiday,3066,0,0.0
96,2,stop,post_holiday,3066,0,0.0
96,2,stop,bridge_day,3066,0,0.0
96,2,stop,labor_day,3066,0,0.0
96,2,stop,production_completed_1h,3066,0,0.0
96,2,stop,production_completed_2h,3066,0,0.0
96,2,stop,production_completed_3h,3066,0,0.0
96,2,stop,production_previous_day_total,3066,0,0.0
96,2,stop,production_same_slot_7d_mean,3066,0,0.0
96,2,stop,cbl_mid_6_10,3066,0,0.0
96,2,stop,cbl_mid_6_10_adjusted,3066,0,0.0
96,2,cal,current,1067,0,0.0
96,2,cal,lag_1,1067,0,0.0
96,2,cal,lag_2,1067,0,0.0
96,2,cal,lag_3,1067,0,0.0
96,2,cal,lag_4,1067,0,0.0
96,2,cal,lag_5,1067,0,0.0
96,2,cal,lag_6,1067,0,0.0
96,2,cal,lag_7,1067,0,0.0
96,2,cal,lag_96,1067,0,0.0
96,2,cal,lag_672,1067,0,0.0
96,2,cal,target_slot_1d_ago,1067,0,0.0
96,2,cal,target_slot_7d_ago,1067,0,0.0
96,2,cal,recent_1_mean,1067,0,0.0
96,2,cal,recent_1_max,1067,0,0.0
96,2,cal,recent_1_std,1067,0,0.0
96,2,cal,recent_4_mean,1067,0,0.0
96,2,cal,recent_4_max,1067,0,0.0
96,2,cal,recent_4_std,1067,0,0.0
96,2,cal,recent_16_mean,1067,0,0.0
96,2,cal,recent_16_max,1067,0,0.0
96,2,cal,recent_16_std,1067,0,0.0
96,2,cal,recent_96_mean,1067,0,0.0
96,2,cal,recent_96_max,1067,0,0.0
96,2,cal,recent_96_std,1067,0,0.0
96,2,cal,recent_4_slope,1067,0,0.0
96,2,cal,peak_count_7d,1067,0,0.0
96,2,cal,since_last_peak_intervals,1067,0,0.0
96,2,cal,target_hour,1067,0,0.0
96,2,cal,target_quarter,1067,0,0.0
96,2,cal,target_weekday,1067,0,0.0
96,2,cal,target_month,1067,0,0.0
96,2,cal,is_offday,1067,0,0.0
96,2,cal,pre_holiday,1067,0,0.0
96,2,cal,post_holiday,1067,0,0.0
96,2,cal,bridge_day,1067,0,0.0
96,2,cal,labor_day,1067,0,0.0
96,2,cal,production_completed_1h,1067,0,0.0
96,2,cal,production_completed_2h,1067,0,0.0
96,2,cal,production_completed_3h,1067,0,0.0
96,2,cal,production_previous_day_total,1067,0,0.0
96,2,cal,production_same_slot_7d_mean,1067,0,0.0
96,2,cal,cbl_mid_6_10,1067,0,0.0
96,2,cal,cbl_mid_6_10_adjusted,1067,0,0.0
96,2,score,current,1887,0,0.0
96,2,score,lag_1,1887,0,0.0
96,2,score,lag_2,1887,0,0.0
96,2,score,lag_3,1887,0,0.0
96,2,score,lag_4,1887,0,0.0
96,2,score,lag_5,1887,0,0.0
96,2,score,lag_6,1887,0,0.0
96,2,score,lag_7,1887,0,0.0
96,2,score,lag_96,1887,0,0.0
96,2,score,lag_672,1887,0,0.0
96,2,score,target_slot_1d_ago,1887,0,0.0
96,2,score,target_slot_7d_ago,1887,0,0.0
96,2,score,recent_1_mean,1887,0,0.0
96,2,score,recent_1_max,1887,0,0.0
96,2,score,recent_1_std,1887,0,0.0
96,2,score,recent_4_mean,1887,0,0.0
96,2,score,recent_4_max,1887,0,0.0
96,2,score,recent_4_std,1887,0,0.0
96,2,score,recent_16_mean,1887,0,0.0
96,2,score,recent_16_max,1887,0,0.0
96,2,score,recent_16_std,1887,0,0.0
96,2,score,recent_96_mean,1887,0,0.0
96,2,score,recent_96_max,1887,0,0.0
96,2,score,recent_96_std,1887,0,0.0
96,2,score,recent_4_slope,1887,0,0.0
96,2,score,peak_count_7d,1887,0,0.0
96,2,score,since_last_peak_intervals,1887,0,0.0
96,2,score,target_hour,1887,0,0.0
96,2,score,target_quarter,1887,0,0.0
96,2,score,target_weekday,1887,0,0.0
96,2,score,target_month,1887,0,0.0
96,2,score,is_offday,1887,0,0.0
96,2,score,pre_holiday,1887,0,0.0
96,2,score,post_holiday,1887,0,0.0
96,2,score,bridge_day,1887,0,0.0
96,2,score,labor_day,1887,0,0.0
96,2,score,production_completed_1h,1887,0,0.0
96,2,score,production_completed_2h,1887,0,0.0
96,2,score,production_completed_3h,1887,0,0.0
96,2,score,production_previous_day_total,1887,0,0.0
96,2,score,production_same_slot_7d_mean,1887,0,0.0
96,2,score,cbl_mid_6_10,1887,0,0.0
96,2,score,cbl_mid_6_10_adjusted,1887,0,0.0
