origin,target_time,horizon,fold,y,cbl_pred,tau,lgbm_pred,pred,day_type,slot,cbl_abs_error,lgbm_abs_error,error_diff_lgbm_minus_cbl,restart
2021-04-14 20:45:00,2021-04-15 00:45:00,16,0,58.0,41.333333333333336,176.0,51.06031154130623,51.06031154130623,workday,3,16.666666666666664,6.939688458693773,-9.726978207972891,False
2021-04-14 21:00:00,2021-04-15 01:00:00,16,0,60.0,42.0,176.0,54.53025287611654,54.53025287611654,workday,4,18.0,5.469747123883458,-12.530252876116542,False
2021-04-14 21:15:00,2021-04-15 01:15:00,16,0,85.0,54.5,176.0,93.44729183579804,93.44729183579804,workday,5,30.5,8.44729183579804,-22.05270816420196,False
2021-04-14 21:30:00,2021-04-15 01:30:00,16,0,96.0,59.5,176.0,97.7898657676971,97.7898657676971,workday,6,36.5,1.7898657676970942,-34.710134232302906,False
2021-04-14 21:45:00,2021-04-15 01:45:00,16,0,97.0,61.333333333333336,176.0,98.3557295503672,98.3557295503672,workday,7,35.666666666666664,1.3557295503672009,-34.31093711629946,False
2021-04-14 22:00:00,2021-04-15 02:00:00,16,0,93.0,60.66666666666666,176.0,106.43912533055524,106.43912533055524,workday,8,32.33333333333334,13.439125330555242,-18.8942080027781,False
2021-04-14 22:15:00,2021-04-15 02:15:00,16,0,91.0,58.833333333333336,176.0,105.63415155193324,105.63415155193324,workday,9,32.166666666666664,14.634151551933243,-17.53251511473342,False
2021-04-14 22:30:00,2021-04-15 02:30:00,16,0,93.0,58.333333333333336,176.0,102.72505644316124,102.72505644316124,workday,10,34.666666666666664,9.725056443161236,-24.941610223505428,False
2021-04-14 22:45:00,2021-04-15 02:45:00,16,0,96.0,60.833333333333336,176.0,104.12230641847322,104.12230641847322,workday,11,35.166666666666664,8.122306418473215,-27.04436024819345,False
2021-04-14 23:00:00,2021-04-15 03:00:00,16,0,94.0,60.16666666666666,176.0,98.77337094273165,98.77337094273165,workday,12,33.83333333333334,4.7733709427316455,-29.059962390601697,False
2021-04-14 23:15:00,2021-04-15 03:15:00,16,0,74.0,51.66666666666666,176.0,97.96367867382588,97.96367867382588,workday,13,22.333333333333343,23.963678673825882,1.6303453404925392,False
2021-04-14 23:30:00,2021-04-15 03:30:00,16,0,91.0,60.66666666666666,176.0,104.04538279715884,104.04538279715884,workday,14,30.333333333333343,13.045382797158837,-17.287950536174506,False
2021-04-14 23:45:00,2021-04-15 03:45:00,16,0,90.0,58.5,176.0,103.92091677401132,103.92091677401132,workday,15,31.5,13.920916774011317,-17.579083225988683,False
2021-04-15 00:00:00,2021-04-15 04:00:00,16,0,96.0,72.0,176.0,98.09497668904434,98.09497668904434,workday,16,24.0,2.094976689044344,-21.905023310955656,False
2021-04-15 00:15:00,2021-04-15 04:15:00,16,0,91.0,68.83333333333333,176.0,98.10148471139377,98.10148471139377,workday,17,22.16666666666667,7.101484711393766,-15.065181955272905,False
2021-04-15 00:30:00,2021-04-15 04:30:00,16,0,84.0,65.16666666666667,176.0,98.45394052992016,98.45394052992016,workday,18,18.83333333333333,14.45394052992016,-4.379392803413168,False
2021-04-15 00:45:00,2021-04-15 04:45:00,16,0,84.0,66.33333333333333,176.0,100.66703817208702,100.66703817208702,workday,19,17.66666666666667,16.667038172087018,-0.9996284945796532,False
2021-04-15 01:00:00,2021-04-15 05:00:00,16,0,79.0,63.0,176.0,97.57226829083532,97.57226829083532,workday,20,16.0,18.572268290835325,2.572268290835325,False
2021-04-15 01:15:00,2021-04-15 05:15:00,16,0,67.0,53.833333333333336,176.0,80.27662644413493,80.27662644413493,workday,21,13.166666666666664,13.276626444134934,0.10995977746826924,False
2021-04-15 01:30:00,2021-04-15 05:30:00,16,0,62.0,50.333333333333336,176.0,75.33961399505398,75.33961399505398,workday,22,11.666666666666664,13.33961399505398,1.6729473283873162,False
2021-04-15 01:45:00,2021-04-15 05:45:00,16,0,88.0,66.33333333333333,176.0,93.85444272928343,93.85444272928343,workday,23,21.66666666666667,5.854442729283434,-15.812223937383237,False
2021-04-15 02:00:00,2021-04-15 06:00:00,16,0,105.0,74.83333333333333,176.0,102.0070777908526,102.0070777908526,workday,24,30.16666666666667,2.9929222091473946,-27.173744457519277,False
2021-04-15 02:15:00,2021-04-15 06:15:00,16,0,102.0,78.0,176.0,105.40791835912252,105.40791835912252,workday,25,24.0,3.407918359122519,-20.59208164087748,False
2021-04-15 02:30:00,2021-04-15 06:30:00,16,0,94.0,73.66666666666667,176.0,103.7768765750752,103.7768765750752,workday,26,20.33333333333333,9.776876575075207,-10.556456758258122,False
2021-04-15 02:45:00,2021-04-15 06:45:00,16,0,94.0,72.5,176.0,102.42181871903722,102.42181871903722,workday,27,21.5,8.42181871903722,-13.07818128096278,False
2021-04-15 03:00:00,2021-04-15 07:00:00,16,0,90.0,68.33333333333333,176.0,95.19024977441477,95.19024977441477,workday,28,21.66666666666667,5.190249774414767,-16.476416892251905,False
2021-04-15 03:15:00,2021-04-15 07:15:00,16,0,94.0,71.83333333333333,176.0,96.17783467817873,96.17783467817873,workday,29,22.16666666666667,2.1778346781787263,-19.988831988487945,False
2021-04-15 03:30:00,2021-04-15 07:30:00,16,0,100.0,81.66666666666667,176.0,100.85083701896085,100.85083701896085,workday,30,18.33333333333333,0.8508370189608456,-17.482496314372483,False
2021-04-15 03:45:00,2021-04-15 07:45:00,16,0,134.0,114.66666666666669,176.0,112.52473231678448,112.52473231678448,workday,31,19.333333333333314,21.47526768321552,2.141934349882206,False
2021-04-15 04:00:00,2021-04-15 08:00:00,16,0,130.0,124.16666666666669,176.0,111.07452730584563,111.07452730584563,workday,32,5.833333333333314,18.925472694154365,13.09213936082105,False
2021-04-15 04:15:00,2021-04-15 08:15:00,16,0,160.0,158.83333333333334,176.0,144.868321818598,144.868321818598,workday,33,1.1666666666666572,15.131678181402009,13.965011514735352,False
2021-04-15 04:30:00,2021-04-15 08:30:00,16,0,172.0,178.33333333333334,176.0,147.38236109970742,147.38236109970742,workday,34,6.333333333333343,24.617638900292576,18.284305566959233,False
2021-04-15 04:45:00,2021-04-15 08:45:00,16,0,167.0,174.33333333333334,176.0,149.36050621337037,149.36050621337037,workday,35,7.333333333333343,17.63949378662963,10.306160453296286,False
2021-04-15 05:00:00,2021-04-15 09:00:00,16,0,179.0,179.33333333333334,176.0,146.46762889134098,146.46762889134098,workday,36,0.3333333333333428,32.53237110865902,32.19903777532568,False
2021-04-15 05:15:00,2021-04-15 09:15:00,16,0,166.0,170.5,176.0,149.46480335652754,149.46480335652754,workday,37,4.5,16.53519664347246,12.03519664347246,False
2021-04-15 05:30:00,2021-04-15 09:30:00,16,0,169.0,170.33333333333334,176.0,153.1365197218099,153.1365197218099,workday,38,1.3333333333333428,15.86348027819011,14.530146944856767,False
2021-04-15 05:45:00,2021-04-15 09:45:00,16,0,172.0,170.16666666666666,176.0,153.39084964712038,153.39084964712038,workday,39,1.8333333333333428,18.609150352879624,16.77581701954628,False
2021-04-15 06:00:00,2021-04-15 10:00:00,16,0,175.0,170.33333333333334,176.0,155.66344671425543,155.66344671425543,workday,40,4.666666666666657,19.33655328574457,14.669886619077914,False
2021-04-15 06:15:00,2021-04-15 10:15:00,16,0,133.0,129.83333333333334,176.0,118.21812198558148,118.21812198558148,workday,41,3.166666666666657,14.781878014418524,11.615211347751867,False
2021-04-15 06:30:00,2021-04-15 10:30:00,16,0,163.0,165.66666666666666,176.0,148.1461916892548,148.1461916892548,workday,42,2.666666666666657,14.853808310745194,12.187141644078537,False
2021-04-15 06:45:00,2021-04-15 10:45:00,16,0,172.0,167.5,176.0,150.85540718828832,150.85540718828832,workday,43,4.5,21.144592811711675,16.644592811711675,False
2021-04-15 07:00:00,2021-04-15 11:00:00,16,0,169.0,170.5,176.0,146.71419671302047,146.71419671302047,workday,44,1.5,22.28580328697953,20.78580328697953,False
2021-04-15 07:15:00,2021-04-15 11:15:00,16,0,164.0,169.0,176.0,147.83095490282665,147.83095490282665,workday,45,5.0,16.169045097173353,11.169045097173353,False
2021-04-15 07:30:00,2021-04-15 11:30:00,16,0,166.0,167.66666666666666,176.0,147.4974128485745,147.4974128485745,workday,46,1.6666666666666572,18.5025871514255,16.835920484758844,False
2021-04-15 07:45:00,2021-04-15 11:45:00,16,0,166.0,169.66666666666666,176.0,154.08623857695397,154.08623857695397,workday,47,3.666666666666657,11.913761423046026,8.247094756379369,False
2021-04-15 08:00:00,2021-04-15 12:00:00,16,0,172.0,171.83333333333334,176.0,149.70617019792414,149.70617019792414,workday,48,0.1666666666666572,22.293829802075862,22.127163135409205,False
2021-04-15 08:15:00,2021-04-15 12:15:00,16,0,101.0,104.0,176.0,110.67786830365564,110.67786830365564,workday,49,3.0,9.677868303655643,6.677868303655643,False
2021-04-15 08:30:00,2021-04-15 12:30:00,16,0,81.0,88.33333333333333,176.0,100.98889443896228,100.98889443896228,workday,50,7.333333333333329,19.988894438962276,12.655561105628948,False
2021-04-15 08:45:00,2021-04-15 12:45:00,16,0,83.0,89.5,176.0,100.61279392005956,100.61279392005956,workday,51,6.5,17.61279392005956,11.11279392005956,False
2021-04-15 09:00:00,2021-04-15 13:00:00,16,0,130.0,129.66666666666666,176.0,115.53902152147958,115.53902152147958,workday,52,0.3333333333333428,14.460978478520417,14.127645145187074,False
2021-04-15 09:15:00,2021-04-15 13:15:00,16,0,182.0,175.5,176.0,150.09610022759165,150.09610022759165,workday,53,6.5,31.90389977240835,25.40389977240835,False
2021-04-15 09:30:00,2021-04-15 13:30:00,16,0,178.0,172.33333333333334,176.0,152.26207737029662,152.26207737029662,workday,54,5.666666666666657,25.737922629703377,20.07125596303672,False
2021-04-15 09:45:00,2021-04-15 13:45:00,16,0,177.0,172.16666666666666,176.0,152.3386469930297,152.3386469930297,workday,55,4.833333333333343,24.6613530069703,19.82801967363696,False
2021-04-15 10:00:00,2021-04-15 14:00:00,16,0,169.0,164.33333333333334,176.0,148.51025357458337,148.51025357458337,workday,56,4.666666666666657,20.489746425416627,15.82307975874997,False
2021-04-15 10:15:00,2021-04-15 14:15:00,16,0,159.0,158.83333333333334,176.0,128.81131031590186,128.81131031590186,workday,57,0.1666666666666572,30.188689684098136,30.02202301743148,False
2021-04-15 10:30:00,2021-04-15 14:30:00,16,0,166.0,165.16666666666666,176.0,145.02016675909525,145.02016675909525,workday,58,0.8333333333333428,20.979833240904753,20.14649990757141,False
2021-04-15 10:45:00,2021-04-15 14:45:00,16,0,169.0,164.16666666666666,176.0,144.57447988573796,144.57447988573796,workday,59,4.833333333333343,24.425520114262042,19.5921867809287,False
2021-04-15 11:00:00,2021-04-15 15:00:00,16,0,173.0,168.16666666666666,176.0,147.10036775965483,147.10036775965483,workday,60,4.833333333333343,25.89963224034517,21.066298907011827,False
2021-04-15 11:15:00,2021-04-15 15:15:00,16,0,126.0,125.66666666666669,176.0,120.31819286565732,120.31819286565732,workday,61,0.3333333333333144,5.681807134342677,5.348473801009362,False
2021-04-15 11:30:00,2021-04-15 15:30:00,16,0,174.0,167.66666666666666,176.0,130.25446949351303,130.25446949351303,workday,62,6.333333333333343,43.74553050648697,37.41219717315363,False
2021-04-15 11:45:00,2021-04-15 15:45:00,16,0,179.0,169.33333333333334,176.0,148.58958645768877,148.58958645768877,workday,63,9.666666666666657,30.410413542311233,20.743746875644575,False
2021-04-15 12:00:00,2021-04-15 16:00:00,16,0,170.0,163.33333333333334,176.0,154.29712447438607,154.29712447438607,workday,64,6.666666666666657,15.702875525613933,9.036208858947276,False
2021-04-15 12:15:00,2021-04-15 16:15:00,16,0,163.0,159.66666666666666,176.0,127.9142646879434,127.9142646879434,workday,65,3.333333333333343,35.0857353120566,31.752401978723256,False
2021-04-15 12:30:00,2021-04-15 16:30:00,16,0,156.0,155.33333333333334,176.0,123.8524270922845,123.8524270922845,workday,66,0.6666666666666572,32.1475729077155,31.480906241048842,False
2021-04-15 12:45:00,2021-04-15 16:45:00,16,0,145.0,149.83333333333334,176.0,137.86431166117833,137.86431166117833,workday,67,4.833333333333343,7.135688338821666,2.302355005488323,False
2021-04-15 13:00:00,2021-04-15 17:00:00,16,0,150.0,152.5,176.0,129.14064825856028,129.14064825856028,workday,68,2.5,20.859351741439724,18.359351741439724,False
2021-04-15 13:15:00,2021-04-15 17:15:00,16,0,102.0,105.5,176.0,102.2942022953394,102.2942022953394,workday,69,3.5,0.294202295339403,-3.205797704660597,False
2021-04-15 13:30:00,2021-04-15 17:30:00,16,0,89.0,93.66666666666669,176.0,94.61367891988644,94.61367891988644,workday,70,4.666666666666686,5.613678919886439,0.9470122532197536,False
2021-04-15 13:45:00,2021-04-15 17:45:00,16,0,142.0,140.66666666666666,176.0,129.41067455011148,129.41067455011148,workday,71,1.3333333333333428,12.58932544988852,11.255992116555177,False
2021-04-15 14:00:00,2021-04-15 18:00:00,16,0,138.0,144.5,176.0,126.46467344280865,126.46467344280865,workday,72,6.5,11.535326557191354,5.035326557191354,False
2021-04-15 14:15:00,2021-04-15 18:15:00,16,0,146.0,142.66666666666666,176.0,128.76979616808887,128.76979616808887,workday,73,3.333333333333343,17.230203831911126,13.896870498577783,False
2021-04-15 14:30:00,2021-04-15 18:30:00,16,0,147.0,144.33333333333334,176.0,125.30995288818276,125.30995288818276,workday,74,2.666666666666657,21.690047111817236,19.02338044515058,False
2021-04-15 14:45:00,2021-04-15 18:45:00,16,0,144.0,144.33333333333334,176.0,129.25761897274955,129.25761897274955,workday,75,0.3333333333333428,14.742381027250445,14.409047693917103,False
2021-04-15 15:00:00,2021-04-15 19:00:00,16,0,145.0,146.16666666666666,176.0,137.72608593642872,137.72608593642872,workday,76,1.1666666666666572,7.273914063571283,6.107247396904626,False
2021-04-15 15:15:00,2021-04-15 19:15:00,16,0,154.0,147.16666666666666,176.0,136.98155200004427,136.98155200004427,workday,77,6.833333333333343,17.018447999955725,10.185114666622383,False
2021-04-15 15:30:00,2021-04-15 19:30:00,16,0,154.0,144.83333333333334,176.0,138.97962883691068,138.97962883691068,workday,78,9.166666666666657,15.020371163089322,5.853704496422665,False
2021-04-15 15:45:00,2021-04-15 19:45:00,16,0,146.0,137.16666666666666,176.0,128.5409922073858,128.5409922073858,workday,79,8.833333333333343,17.459007792614187,8.625674459280845,False
2021-04-15 16:00:00,2021-04-15 20:00:00,16,0,122.0,117.66666666666669,176.0,122.7150757052806,122.7150757052806,workday,80,4.333333333333314,0.7150757052805972,-3.6182576280527172,False
2021-04-15 16:15:00,2021-04-15 20:15:00,16,0,108.0,110.5,176.0,117.7708400518572,117.7708400518572,workday,81,2.5,9.770840051857206,7.270840051857206,False
2021-04-15 16:30:00,2021-04-15 20:30:00,16,0,118.0,115.33333333333331,176.0,119.57451259553945,119.57451259553945,workday,82,2.6666666666666856,1.5745125955394457,-1.09215407112724,False
2021-04-15 16:45:00,2021-04-15 20:45:00,16,0,119.0,118.0,176.0,114.63824865646951,114.63824865646951,workday,83,1.0,4.361751343530486,3.3617513435304858,False
2021-04-15 17:00:00,2021-04-15 21:00:00,16,0,115.0,116.83333333333331,176.0,117.49539282468956,117.49539282468956,workday,84,1.8333333333333144,2.49539282468956,0.6620594913562456,False
2021-04-15 17:15:00,2021-04-15 21:15:00,16,0,113.0,115.33333333333331,176.0,116.07454445835435,116.07454445835435,workday,85,2.3333333333333144,3.074544458354353,0.7412111250210387,False
2021-04-15 17:30:00,2021-04-15 21:30:00,16,0,113.0,114.5,176.0,112.81538149640144,112.81538149640144,workday,86,1.5,0.18461850359855703,-1.315381496401443,False
2021-04-15 17:45:00,2021-04-15 21:45:00,16,0,114.0,113.16666666666669,176.0,113.9585639814828,113.9585639814828,workday,87,0.8333333333333144,0.04143601851720291,-0.7918973148161115,False
2021-04-15 18:00:00,2021-04-15 22:00:00,16,0,109.0,112.0,176.0,111.5901624652871,111.5901624652871,workday,88,3.0,2.5901624652870936,-0.4098375347129064,False
2021-04-15 18:15:00,2021-04-15 22:15:00,16,0,92.0,93.0,176.0,97.59563964459028,97.59563964459028,workday,89,1.0,5.595639644590278,4.595639644590278,False
2021-04-15 18:30:00,2021-04-15 22:30:00,16,0,94.0,103.5,176.0,110.16111525094811,110.16111525094811,workday,90,9.5,16.161115250948114,6.661115250948114,False
2021-04-15 18:45:00,2021-04-15 22:45:00,16,0,107.0,109.5,176.0,108.333482439884,108.333482439884,workday,91,2.5,1.3334824398839942,-1.1665175601160058,False
2021-04-15 19:00:00,2021-04-15 23:00:00,16,0,106.0,107.16666666666669,176.0,108.63688040986813,108.63688040986813,workday,92,1.1666666666666856,2.6368804098681267,1.470213743201441,False
2021-04-15 19:15:00,2021-04-15 23:15:00,16,0,104.0,104.0,176.0,106.5799063187003,106.5799063187003,workday,93,0.0,2.5799063187002957,2.5799063187002957,False
2021-04-15 19:30:00,2021-04-15 23:30:00,16,0,103.0,105.16666666666669,176.0,102.7739926490915,102.7739926490915,workday,94,2.1666666666666856,0.2260073509085032,-1.9406593157581824,False
2021-04-15 19:45:00,2021-04-15 23:45:00,16,0,92.0,98.0,176.0,102.59215323912144,102.59215323912144,workday,95,6.0,10.592153239121444,4.592153239121444,False
2021-04-15 20:00:00,2021-04-16 00:00:00,16,0,74.0,73.5,176.0,53.63966457530725,53.63966457530725,workday,0,0.5,20.36033542469275,19.86033542469275,False
2021-04-15 20:15:00,2021-04-16 00:15:00,16,0,71.0,55.0,176.0,53.19304655699282,53.19304655699282,workday,1,16.0,17.80695344300718,1.8069534430071812,False
2021-04-15 20:30:00,2021-04-16 00:30:00,16,0,65.0,50.333333333333336,176.0,51.86075436898563,51.86075436898563,workday,2,14.666666666666664,13.139245631014369,-1.5274210356522957,False
2021-04-15 20:45:00,2021-04-16 00:45:00,16,0,58.0,46.66666666666666,176.0,46.09782249292168,46.09782249292168,workday,3,11.333333333333343,11.90217750707832,0.5688441737449779,False
2021-04-15 21:00:00,2021-04-16 01:00:00,16,0,60.0,47.66666666666666,176.0,53.91960132051169,53.91960132051169,workday,4,12.333333333333343,6.080398679488312,-6.252934653845031,False
2021-04-15 21:15:00,2021-04-16 01:15:00,16,0,85.0,65.16666666666667,176.0,56.60533101776302,56.60533101776302,workday,5,19.83333333333333,28.39466898223698,8.56133564890365,False
2021-04-15 21:30:00,2021-04-16 01:30:00,16,0,96.0,72.0,176.0,59.22932918637289,59.22932918637289,workday,6,24.0,36.77067081362711,12.770670813627113,False
2021-04-15 21:45:00,2021-04-16 01:45:00,16,0,97.0,74.0,176.0,58.68105355185253,58.68105355185253,workday,7,23.0,38.31894644814747,15.318946448147472,False
2021-04-15 22:00:00,2021-04-16 02:00:00,16,0,93.0,72.5,176.0,62.11597238986372,62.11597238986372,workday,8,20.5,30.88402761013628,10.384027610136279,False
2021-04-15 22:15:00,2021-04-16 02:15:00,16,0,91.0,70.5,176.0,62.019824483738056,62.019824483738056,workday,9,20.5,28.980175516261944,8.480175516261944,False
2021-04-15 22:30:00,2021-04-16 02:30:00,16,0,93.0,70.33333333333333,176.0,60.06261949418329,60.06261949418329,workday,10,22.66666666666667,32.93738050581671,10.27071383915004,False
2021-04-15 22:45:00,2021-04-16 02:45:00,16,0,96.0,73.33333333333333,176.0,59.98228444231077,59.98228444231077,workday,11,22.66666666666667,36.01771555768923,13.351048891022558,False
2021-04-15 23:00:00,2021-04-16 03:00:00,16,0,94.0,72.16666666666667,176.0,58.03925122256842,58.03925122256842,workday,12,21.83333333333333,35.96074877743158,14.127415444098254,False
2021-04-15 23:15:00,2021-04-16 03:15:00,16,0,74.0,60.0,176.0,59.45532152321704,59.45532152321704,workday,13,14.0,14.544678476782963,0.5446784767829627,False
2021-04-15 23:30:00,2021-04-16 03:30:00,16,0,91.0,72.16666666666667,176.0,54.34484171246708,54.34484171246708,workday,14,18.83333333333333,36.65515828753292,17.82182495419959,False
2021-04-15 23:45:00,2021-04-16 03:45:00,16,0,90.0,69.83333333333333,176.0,52.44369852016003,52.44369852016003,workday,15,20.16666666666667,37.55630147983997,17.389634813173302,False
2021-04-16 00:00:00,2021-04-16 04:00:00,16,0,96.0,84.5,176.0,70.56891520469254,70.56891520469254,workday,16,11.5,25.431084795307456,13.931084795307456,False
2021-04-16 00:15:00,2021-04-16 04:15:00,16,0,91.0,80.5,176.0,85.83633220644718,85.83633220644718,workday,17,10.5,5.163667793552818,-5.336332206447182,False
2021-04-16 00:30:00,2021-04-16 04:30:00,16,0,84.0,75.66666666666667,176.0,87.27881469272128,87.27881469272128,workday,18,8.333333333333329,3.2788146927212836,-5.054518640612045,False
2021-04-16 00:45:00,2021-04-16 04:45:00,16,0,84.0,76.83333333333333,176.0,87.97831628145582,87.97831628145582,workday,19,7.166666666666671,3.978316281455818,-3.1883503852108532,False
2021-04-16 01:00:00,2021-04-16 05:00:00,16,0,79.0,72.66666666666667,176.0,88.79204810155632,88.79204810155632,workday,20,6.333333333333329,9.792048101556318,3.4587147682229897,False
2021-04-16 01:15:00,2021-04-16 05:15:00,16,0,67.0,61.5,176.0,84.07826633406054,84.07826633406054,workday,21,5.5,17.078266334060544,11.578266334060544,False
2021-04-16 01:30:00,2021-04-16 05:30:00,16,0,62.0,57.16666666666666,176.0,83.70995734208722,83.70995734208722,workday,22,4.833333333333343,21.709957342087222,16.87662400875388,False
2021-04-16 01:45:00,2021-04-16 05:45:00,16,0,88.0,77.5,176.0,85.72040898922923,85.72040898922923,workday,23,10.5,2.2795910107707726,-8.220408989229227,False
2021-04-16 02:00:00,2021-04-16 06:00:00,16,0,105.0,88.16666666666667,176.0,103.0545904766361,103.0545904766361,workday,24,16.83333333333333,1.9454095233639066,-14.887923809969422,False
2021-04-16 02:15:00,2021-04-16 06:15:00,16,0,102.0,90.66666666666669,176.0,103.8111142737576,103.8111142737576,workday,25,11.333333333333314,1.811114273757596,-9.522219059575718,False
2021-04-16 02:30:00,2021-04-16 06:30:00,16,0,94.0,85.16666666666667,176.0,88.01253406108314,88.01253406108314,workday,26,8.833333333333329,5.987465938916856,-2.845867394416473,False
2021-04-16 02:45:00,2021-04-16 06:45:00,16,0,94.0,84.16666666666667,176.0,88.11649552015318,88.11649552015318,workday,27,9.833333333333329,5.88350447984682,-3.9498288534865083,False
2021-04-16 03:00:00,2021-04-16 07:00:00,16,0,90.0,79.83333333333333,176.0,85.74399342379199,85.74399342379199,workday,28,10.166666666666671,4.256006576208009,-5.910660090458663,False
2021-04-16 03:15:00,2021-04-16 07:15:00,16,0,94.0,83.83333333333333,176.0,86.35343152339392,86.35343152339392,workday,29,10.166666666666671,7.6465684766060775,-2.520098190060594,False
2021-04-16 03:30:00,2021-04-16 07:30:00,16,0,100.0,91.66666666666669,176.0,101.34728643985764,101.34728643985764,workday,30,8.333333333333314,1.3472864398576405,-6.986046893475674,False
2021-04-16 03:45:00,2021-04-16 07:45:00,16,0,134.0,124.33333333333331,176.0,123.03904066386484,123.03904066386484,workday,31,9.666666666666686,10.960959336135161,1.2942926694684758,False
2021-04-16 04:00:00,2021-04-16 08:00:00,16,0,130.0,129.66666666666666,176.0,92.22281454424524,92.22281454424524,workday,32,0.3333333333333428,37.77718545575476,37.44385212242142,False
2021-04-16 04:15:00,2021-04-16 08:15:00,16,0,160.0,160.0,176.0,121.13659410331492,121.13659410331492,workday,33,0.0,38.86340589668508,38.86340589668508,False
2021-04-16 04:30:00,2021-04-16 08:30:00,16,0,172.0,176.33333333333334,176.0,121.01584321914795,121.01584321914795,workday,34,4.333333333333343,50.98415678085205,46.650823447518704,False
2021-04-16 04:45:00,2021-04-16 08:45:00,16,0,167.0,171.66666666666666,176.0,124.71981437850724,124.71981437850724,workday,35,4.666666666666657,42.28018562149276,37.613518954826105,False
2021-04-16 05:00:00,2021-04-16 09:00:00,16,0,179.0,179.33333333333334,176.0,123.51670901983498,123.51670901983498,workday,36,0.3333333333333428,55.48329098016502,55.14995764683168,False
2021-04-16 05:15:00,2021-04-16 09:15:00,16,0,166.0,168.0,176.0,118.5988881579046,118.5988881579046,workday,37,2.0,47.4011118420954,45.4011118420954,False
2021-04-16 05:30:00,2021-04-16 09:30:00,16,0,169.0,168.83333333333334,176.0,128.24774085156267,128.24774085156267,workday,38,0.1666666666666572,40.75225914843733,40.585592481770675,False
2021-04-16 05:45:00,2021-04-16 09:45:00,16,0,172.0,171.5,176.0,125.30067356896204,125.30067356896204,workday,39,0.5,46.69932643103796,46.19932643103796,False
2021-04-16 06:00:00,2021-04-16 10:00:00,16,0,175.0,173.33333333333334,176.0,126.58691419781351,126.58691419781351,workday,40,1.6666666666666572,48.41308580218649,46.74641913551983,False
2021-04-16 06:15:00,2021-04-16 10:15:00,16,0,133.0,130.83333333333334,176.0,94.50513401397504,94.50513401397504,workday,41,2.166666666666657,38.49486598602496,36.328199319358305,False
2021-04-16 06:30:00,2021-04-16 10:30:00,16,0,163.0,165.66666666666666,176.0,120.94804187381514,120.94804187381514,workday,42,2.666666666666657,42.05195812618486,39.3852914595182,False
2021-04-16 06:45:00,2021-04-16 10:45:00,16,0,172.0,168.83333333333334,176.0,125.87590879279628,125.87590879279628,workday,43,3.166666666666657,46.12409120720372,42.95742454053706,False
2021-04-16 07:00:00,2021-04-16 11:00:00,16,0,169.0,170.66666666666666,176.0,119.39629966459914,119.39629966459914,workday,44,1.6666666666666572,49.60370033540086,47.9370336687342,False
2021-04-16 07:15:00,2021-04-16 11:15:00,16,0,164.0,167.5,176.0,118.75775132200432,118.75775132200432,workday,45,3.5,45.242248677995676,41.742248677995676,False
2021-04-16 07:30:00,2021-04-16 11:30:00,16,0,166.0,167.0,176.0,116.30062443507369,116.30062443507369,workday,46,1.0,49.699375564926314,48.699375564926314,False
2021-04-16 07:45:00,2021-04-16 11:45:00,16,0,166.0,168.5,176.0,136.5242756906243,136.5242756906243,workday,47,2.5,29.475724309375693,26.975724309375693,False
2021-04-16 08:00:00,2021-04-16 12:00:00,16,0,172.0,171.66666666666666,176.0,136.30159094352248,136.30159094352248,workday,48,0.3333333333333428,35.698409056477516,35.36507572314417,False
2021-04-16 08:15:00,2021-04-16 12:15:00,16,0,101.0,103.33333333333331,176.0,101.06330787393254,101.06330787393254,workday,49,2.3333333333333144,0.06330787393254411,-2.2700254594007703,False
2021-04-16 08:30:00,2021-04-16 12:30:00,16,0,81.0,86.33333333333333,176.0,91.08276104205964,91.08276104205964,workday,50,5.333333333333329,10.082761042059644,4.749427708726316,False
2021-04-16 08:45:00,2021-04-16 12:45:00,16,0,83.0,87.83333333333333,176.0,91.40496123624702,91.40496123624702,workday,51,4.833333333333329,8.404961236247019,3.57162790291369,False
2021-04-16 09:00:00,2021-04-16 13:00:00,16,0,130.0,129.66666666666666,176.0,103.41513061095864,103.41513061095864,workday,52,0.3333333333333428,26.58486938904136,26.251536055708016,False
2021-04-16 09:15:00,2021-04-16 13:15:00,16,0,182.0,176.33333333333334,176.0,136.73388610070256,136.73388610070256,workday,53,5.666666666666657,45.26611389929744,39.59944723263078,False
2021-04-16 09:30:00,2021-04-16 13:30:00,16,0,178.0,172.5,176.0,138.7370306362161,138.7370306362161,workday,54,5.5,39.262969363783895,33.762969363783895,False
2021-04-16 09:45:00,2021-04-16 13:45:00,16,0,177.0,172.16666666666666,176.0,139.10532573245996,139.10532573245996,workday,55,4.833333333333343,37.89467426754004,33.0613409342067,False
2021-04-16 10:00:00,2021-04-16 14:00:00,16,0,169.0,164.33333333333334,176.0,138.66700683584156,138.66700683584156,workday,56,4.666666666666657,30.332993164158438,25.66632649749178,False
2021-04-16 10:15:00,2021-04-16 14:15:00,16,0,159.0,158.5,176.0,117.6149812014521,117.6149812014521,workday,57,0.5,41.385018798547904,40.885018798547904,False
2021-04-16 10:30:00,2021-04-16 14:30:00,16,0,166.0,165.0,176.0,135.01680833578436,135.01680833578436,workday,58,1.0,30.98319166421564,29.98319166421564,False
